Running on device: cuda, Parallel training disabled
Loading dynamics config from saved_models/eta10_x0_gamma0.01_lowvol_psi5_naislstm_GELU/dynamics_config.json
------------------------------------------------------------
DYNAMICS CONFIGURATION:
------------------------------------------------------------
dynamics: FullDynamics
T: 1.0
N: 144
dim: 3
dim_W: 2
y0: [0.0, 80.0, 0.0]
mu_P: 0.0
mu_D: 0.0
time_dep_vol: True
use_exact: True
low_vol: False
sigma_P0: 10
sigma_P1: 20
alpha_P: 120.0
beta_P: 40.0
sigma_D0: 30.0
sigma_D1: 50.0
alpha_D: 1600.0
beta_D: 900.0
rho: -0.6
psi: 5.0
gamma: 0.01
nu: 0.042
eta: 10
smooth_control: True
eps: 0.1
analytical_known: True
dt: 0.006944444444444444
------------------------------------------------------------
Attempting to load model from saved_models/eta10_x0_gamma0.01_lowvol_psi5_naislstm_GELU
Found existing model files: ['model_best.pth', 'model.pth']
Successfully loaded model checkpoint (model state only)
Saving configuration files...
Configuration saved to saved_models/eta10_x0_gamma0.01_lowvol_psi5_naislstm_GELU
Training started at 2025-06-30 01:35:42
Logging training to saved_models/eta10_x0_gamma0.01_lowvol_psi5_naislstm_GELU/training.log
   Epoch |      Y val |      q val | Total loss |     Y loss |    T. loss |   cost loss |         LR |  Memory [MB] | Time [s] |        ETA | Status              
     450 |   2.11e+05 |   1.49e+04 |   1.78e+06 |   7.12e+05 |   1.24e+05 |    9.48e+01 |   1.16e-04 |       376.24 |    77.97 |  2910m 14s | Model saved         
     500 |   2.28e+05 |   1.77e+04 |   3.45e+06 |   6.28e+05 |   4.09e+05 |    2.42e+02 |   1.16e-04 |       376.24 |    71.54 |  2855m 11s | Model saved         
     550 |   2.00e+05 |   1.57e+04 |   2.44e+06 |   6.82e+05 |   2.68e+05 |    1.49e+02 |   1.16e-04 |       376.24 |    77.63 |  2828m 16s | Model saved         
     600 |   3.12e+05 |   2.37e+04 |   6.08e+06 |   5.45e+05 |   8.16e+05 |    4.72e+02 |   1.16e-04 |       376.24 |    72.18 |  2790m 35s | Model saved         
     650 |   2.02e+05 |   1.48e+04 |   1.64e+06 |   6.05e+05 |   1.63e+05 |    8.76e+01 |   1.16e-04 |       376.24 |    81.78 |  2782m 57s | Model saved (best)  
     700 |   1.91e+05 |   1.40e+04 |   1.47e+06 |   6.05e+05 |   1.29e+05 |    7.34e+01 |   1.16e-04 |       376.24 |    75.39 |  2761m 07s | Model saved (best)  
     750 |   1.83e+05 |   1.35e+04 |   1.25e+06 |   6.14e+05 |   1.19e+05 |    5.19e+01 |   1.16e-04 |       376.24 |    81.65 |  2755m 50s | Model saved (best)  
     800 |   1.85e+05 |   1.33e+04 |   1.33e+06 |   6.63e+05 |   1.02e+05 |    5.71e+01 |   1.16e-04 |       376.24 |    75.19 |  2737m 42s | Model saved         
     850 |   2.00e+05 |   1.44e+04 |   1.58e+06 |   8.08e+05 |   9.20e+04 |    6.81e+01 |   1.16e-04 |       376.24 |    79.52 |  2729m 57s | Model saved         
     900 |   3.04e+05 |   2.15e+04 |   4.96e+06 |   8.82e+05 |   5.08e+05 |    3.57e+02 |   1.16e-04 |       376.24 |    72.02 |  2709m 09s | Model saved         
     950 |   2.47e+05 |   1.66e+04 |   2.74e+06 |   8.66e+05 |   2.37e+05 |    1.64e+02 |   1.10e-04 |       376.24 |    77.94 |  2700m 42s | Model saved         
    1000 |   2.09e+05 |   1.44e+04 |   1.87e+06 |   8.61e+05 |   1.20e+05 |    8.93e+01 |   1.10e-04 |       376.24 |    71.75 |  2682m 46s | Model saved         
    1050 |   2.07e+05 |   1.45e+04 |   1.87e+06 |   8.28e+05 |   1.45e+05 |    8.96e+01 |   1.10e-04 |       376.24 |    88.08 |  2692m 04s | Model saved         
    1100 |   2.08e+05 |   1.44e+04 |   1.87e+06 |   7.87e+05 |   1.37e+05 |    9.45e+01 |   1.10e-04 |       376.24 |    74.42 |  2679m 56s | Model saved         
    1150 |   1.90e+05 |   1.35e+04 |   1.47e+06 |   7.26e+05 |   1.33e+05 |    6.09e+01 |   1.05e-04 |       376.24 |    81.70 |  2679m 09s | Model saved         
    1200 |   1.85e+05 |   1.32e+04 |   1.39e+06 |   6.99e+05 |   1.14e+05 |    5.78e+01 |   1.05e-04 |       376.24 |    74.94 |  2669m 03s | Model saved         
    1250 |   1.98e+05 |   1.40e+04 |   1.55e+06 |   8.17e+05 |   1.01e+05 |    6.31e+01 |   1.05e-04 |       376.24 |    81.55 |  2668m 22s | Model saved         
    1300 |   2.14e+05 |   1.51e+04 |   1.99e+06 |   8.19e+05 |   1.29e+05 |    1.05e+02 |   1.05e-04 |       376.24 |    74.77 |  2659m 03s | Model saved         
    1350 |   2.25e+05 |   1.55e+04 |   2.12e+06 |   7.58e+05 |   1.85e+05 |    1.18e+02 |   9.94e-05 |       376.24 |    78.21 |  2654m 31s | Model saved         
    1400 |   1.88e+05 |   1.34e+04 |   1.47e+06 |   7.73e+05 |   9.30e+04 |    6.05e+01 |   9.94e-05 |       376.24 |    71.90 |  2642m 49s | Model saved         
    1450 |   1.92e+05 |   1.38e+04 |   1.46e+06 |   7.78e+05 |   9.83e+04 |    5.88e+01 |   9.94e-05 |       376.24 |    78.09 |  2638m 51s | Model saved         
    1500 |   2.13e+05 |   1.48e+04 |   1.83e+06 |   7.51e+05 |   1.15e+05 |    9.67e+01 |   9.94e-05 |       376.24 |    71.99 |  2628m 23s | Model saved         
    1550 |   1.87e+05 |   1.35e+04 |   1.36e+06 |   7.15e+05 |   1.07e+05 |    5.36e+01 |   9.45e-05 |       376.24 |    79.03 |  2625m 58s | Model saved         
    1600 |   1.89e+05 |   1.36e+04 |   1.48e+06 |   7.48e+05 |   9.56e+04 |    6.33e+01 |   9.45e-05 |       376.24 |    75.57 |  2620m 04s | Model saved         
    1650 |   2.06e+05 |   1.49e+04 |   1.81e+06 |   9.21e+05 |   8.63e+04 |    8.01e+01 |   9.45e-05 |       376.24 |    81.57 |  2620m 25s | Model saved         
    1700 |   2.12e+05 |   1.53e+04 |   2.04e+06 |   9.34e+05 |   8.53e+04 |    1.02e+02 |   9.45e-05 |       376.24 |    75.40 |  2614m 43s | Model saved         
    1750 |   2.05e+05 |   1.46e+04 |   1.72e+06 |   8.98e+05 |   8.34e+04 |    7.37e+01 |   8.97e-05 |       376.24 |    81.71 |  2615m 11s | Model saved         
    1800 |   1.97e+05 |   1.40e+04 |   1.69e+06 |   8.52e+05 |   8.59e+04 |    7.55e+01 |   8.97e-05 |       376.24 |    73.47 |  2608m 03s | Model saved         
    1850 |   1.89e+05 |   1.36e+04 |   1.41e+06 |   7.94e+05 |   8.55e+04 |    5.35e+01 |   8.97e-05 |       376.24 |    78.99 |  2606m 07s | Model saved         
    1900 |   1.93e+05 |   1.39e+04 |   1.65e+06 |   8.56e+05 |   7.94e+04 |    7.14e+01 |   8.97e-05 |       376.24 |    75.90 |  2601m 33s | Model saved         
    1950 |   1.91e+05 |   1.38e+04 |   1.53e+06 |   8.69e+05 |   7.54e+04 |    5.81e+01 |   8.53e-05 |       376.24 |    79.48 |  2600m 10s | Model saved         
    2000 |   1.93e+05 |   1.39e+04 |   1.67e+06 |   8.61e+05 |   7.81e+04 |    7.30e+01 |   8.53e-05 |       376.24 |    72.43 |  2593m 01s | Model saved         
    2050 |   2.02e+05 |   1.48e+04 |   1.80e+06 |   8.59e+05 |   8.87e+04 |    8.53e+01 |   8.53e-05 |       376.24 |    88.52 |  2598m 59s | Model saved         
    2100 |   1.96e+05 |   1.39e+04 |   1.68e+06 |   7.84e+05 |   9.63e+04 |    8.04e+01 |   8.53e-05 |       376.24 |    72.38 |  2592m 03s | Model saved         
    2150 |   1.94e+05 |   1.36e+04 |   1.48e+06 |   7.36e+05 |   1.06e+05 |    6.39e+01 |   8.10e-05 |       376.24 |    79.97 |  2591m 08s | Model saved         
    2200 |   1.92e+05 |   1.33e+04 |   1.51e+06 |   7.13e+05 |   1.05e+05 |    6.87e+01 |   8.10e-05 |       376.24 |    75.68 |  2587m 01s | Model saved         
    2250 |   1.83e+05 |   1.29e+04 |   1.27e+06 |   7.12e+05 |   9.90e+04 |    4.61e+01 |   8.10e-05 |       376.24 |    81.94 |  2587m 34s | Model saved (best)  
    2300 |   1.80e+05 |   1.27e+04 |   1.31e+06 |   7.18e+05 |   9.30e+04 |    5.03e+01 |   8.10e-05 |       376.24 |    75.58 |  2583m 32s | Model saved         
    2350 |   1.74e+05 |   1.25e+04 |   1.10e+06 |   6.93e+05 |   9.03e+04 |    3.21e+01 |   8.10e-05 |       376.24 |    82.05 |  2584m 06s | Model saved (best)  
    2400 |   1.74e+05 |   1.24e+04 |   1.21e+06 |   7.02e+05 |   8.92e+04 |    4.15e+01 |   8.10e-05 |       376.24 |    72.32 |  2577m 59s | Model saved         
    2450 |   1.71e+05 |   1.24e+04 |   1.06e+06 |   7.03e+05 |   8.38e+04 |    2.76e+01 |   8.10e-05 |       376.24 |    79.19 |  2576m 38s | Model saved (best)  
    2500 |   1.72e+05 |   1.24e+04 |   1.19e+06 |   7.12e+05 |   8.43e+04 |    3.91e+01 |   8.10e-05 |       376.24 |    72.15 |  2570m 42s | Model saved         
    2550 |   1.71e+05 |   1.24e+04 |   1.09e+06 |   7.25e+05 |   8.10e+04 |    2.80e+01 |   8.10e-05 |       376.24 |    78.77 |  2569m 10s | Model saved         
    2600 |   1.74e+05 |   1.25e+04 |   1.24e+06 |   7.27e+05 |   8.17e+04 |    4.33e+01 |   8.10e-05 |       376.24 |    72.15 |  2563m 31s | Model saved         
    2650 |   1.70e+05 |   1.23e+04 |   1.07e+06 |   7.11e+05 |   8.33e+04 |    2.74e+01 |   7.69e-05 |       376.24 |    81.72 |  2563m 54s | Model saved (best)  
    2700 |   1.72e+05 |   1.23e+04 |   1.16e+06 |   6.89e+05 |   8.69e+04 |    3.86e+01 |   7.69e-05 |       376.24 |    75.67 |  2560m 34s | Model saved         
    2750 |   1.68e+05 |   1.22e+04 |   1.01e+06 |   6.84e+05 |   8.37e+04 |    2.38e+01 |   7.69e-05 |       376.24 |    81.95 |  2561m 02s | Model saved (best)  
    2800 |   1.73e+05 |   1.25e+04 |   1.24e+06 |   7.45e+05 |   7.68e+04 |    4.23e+01 |   7.69e-05 |       376.24 |    75.35 |  2557m 36s | Model saved         
    2850 |   1.65e+05 |   1.21e+04 |   9.42e+05 |   6.78e+05 |   8.16e+04 |    1.83e+01 |   7.69e-05 |       376.24 |    80.36 |  2557m 05s | Model saved (best)  
    2900 |   1.66e+05 |   1.20e+04 |   1.04e+06 |   6.62e+05 |   8.53e+04 |    2.96e+01 |   7.69e-05 |       376.24 |    72.41 |  2552m 07s | Model saved         
    2950 |   1.65e+05 |   1.20e+04 |   9.27e+05 |   6.63e+05 |   8.32e+04 |    1.81e+01 |   7.69e-05 |       376.24 |    78.56 |  2550m 39s | Model saved (best)  
    3000 |   1.68e+05 |   1.21e+04 |   1.09e+06 |   6.81e+05 |   8.34e+04 |    3.23e+01 |   7.69e-05 |       376.24 |    72.12 |  2545m 42s | Model saved         
    3050 |   1.67e+05 |   1.21e+04 |   1.00e+06 |   7.12e+05 |   7.83e+04 |    2.15e+01 |   7.31e-05 |       376.24 |    87.21 |  2548m 53s | Model saved         
    3100 |   1.66e+05 |   1.20e+04 |   1.07e+06 |   7.02e+05 |   7.97e+04 |    2.93e+01 |   7.31e-05 |       376.24 |    74.34 |  2545m 13s | Model saved         
    3150 |   1.63e+05 |   1.19e+04 |   9.45e+05 |   7.14e+05 |   7.60e+04 |    1.55e+01 |   7.31e-05 |       376.24 |    82.04 |  2545m 33s | Model saved (best)  
    3200 |   1.65e+05 |   1.19e+04 |   1.04e+06 |   6.87e+05 |   8.01e+04 |    2.77e+01 |   7.31e-05 |       376.24 |    75.58 |  2542m 36s | Model saved         
    3250 |   1.63e+05 |   1.19e+04 |   9.21e+05 |   6.85e+05 |   7.85e+04 |    1.57e+01 |   7.31e-05 |       376.24 |    81.94 |  2542m 51s | Model saved         
    3300 |   1.64e+05 |   1.18e+04 |   1.03e+06 |   6.76e+05 |   8.08e+04 |    2.72e+01 |   7.31e-05 |       376.24 |    75.53 |  2539m 55s | Model saved         
    3350 |   1.62e+05 |   1.18e+04 |   8.70e+05 |   6.47e+05 |   8.46e+04 |    1.38e+01 |   7.31e-05 |       376.24 |    78.81 |  2538m 36s | Model saved (best)  
    3400 |   1.98e+05 |   1.34e+04 |   1.46e+06 |   5.75e+05 |   1.32e+05 |    7.51e+01 |   7.31e-05 |       376.24 |    72.28 |  2534m 12s | Model saved         
    3450 |   1.78e+05 |   1.25e+04 |   1.05e+06 |   5.93e+05 |   1.06e+05 |    3.55e+01 |   7.31e-05 |       376.24 |    78.50 |  2532m 48s | Model saved         
    3500 |   1.65e+05 |   1.19e+04 |   1.01e+06 |   6.64e+05 |   8.30e+04 |    2.63e+01 |   7.31e-05 |       376.24 |    72.52 |  2528m 39s | Model saved         
    3550 |   1.60e+05 |   1.18e+04 |   8.70e+05 |   6.80e+05 |   7.97e+04 |    1.10e+01 |   6.94e-05 |       376.24 |    79.53 |  2527m 45s | Model saved (best)  
    3600 |   1.63e+05 |   1.19e+04 |   1.05e+06 |   7.12e+05 |   7.55e+04 |    2.58e+01 |   6.94e-05 |       376.24 |    75.85 |  2525m 12s | Model saved         
    3650 |   1.64e+05 |   1.22e+04 |   1.00e+06 |   7.53e+05 |   7.19e+04 |    1.78e+01 |   6.94e-05 |       376.24 |    82.07 |  2525m 26s | Model saved         
    3700 |   1.66e+05 |   1.22e+04 |   1.10e+06 |   6.97e+05 |   7.99e+04 |    3.26e+01 |   6.94e-05 |       376.24 |    75.72 |  2522m 52s | Model saved         
    3750 |   1.69e+05 |   1.23e+04 |   1.00e+06 |   6.44e+05 |   9.31e+04 |    2.67e+01 |   6.60e-05 |       376.24 |    82.00 |  2523m 00s | Model saved         
    3800 |   1.79e+05 |   1.26e+04 |   1.27e+06 |   6.06e+05 |   1.24e+05 |    5.37e+01 |   6.60e-05 |       376.24 |    73.12 |  2519m 22s | Model saved         
    3850 |   1.69e+05 |   1.22e+04 |   1.02e+06 |   6.53e+05 |   9.63e+04 |    2.71e+01 |   6.60e-05 |       376.24 |    78.90 |  2518m 12s | Model saved         
    3900 |   1.72e+05 |   1.24e+04 |   1.18e+06 |   6.71e+05 |   9.22e+04 |    4.17e+01 |   6.60e-05 |       376.24 |    72.58 |  2514m 26s | Model saved         
    3950 |   1.67e+05 |   1.23e+04 |   1.07e+06 |   7.20e+05 |   8.22e+04 |    2.72e+01 |   6.27e-05 |       376.24 |    78.48 |  2513m 07s | Model saved         
    4000 |   1.71e+05 |   1.25e+04 |   1.22e+06 |   7.26e+05 |   8.18e+04 |    4.16e+01 |   6.27e-05 |       376.24 |    72.78 |  2509m 32s | Model saved         
    4050 |   1.67e+05 |   1.24e+04 |   1.06e+06 |   7.01e+05 |   8.72e+04 |    2.76e+01 |   6.27e-05 |       376.24 |    91.43 |  2513m 21s | Model saved         
    4100 |   1.70e+05 |   1.24e+04 |   1.19e+06 |   6.98e+05 |   8.74e+04 |    4.10e+01 |   6.27e-05 |       376.24 |    75.98 |  2511m 02s | Model saved         
    4150 |   1.64e+05 |   1.22e+04 |   1.03e+06 |   7.28e+05 |   8.07e+04 |    2.23e+01 |   5.95e-05 |       376.24 |    82.15 |  2511m 06s | Model saved         
    4200 |   1.66e+05 |   1.21e+04 |   1.07e+06 |   6.53e+05 |   9.23e+04 |    3.25e+01 |   5.95e-05 |       376.24 |    76.21 |  2508m 53s | Model saved         
    4250 |   1.61e+05 |   1.19e+04 |   8.85e+05 |   6.42e+05 |   8.69e+04 |    1.56e+01 |   5.95e-05 |       376.24 |    80.61 |  2508m 21s | Model saved         
    4300 |   1.66e+05 |   1.22e+04 |   1.11e+06 |   6.59e+05 |   9.61e+04 |    3.53e+01 |   5.95e-05 |       376.24 |    72.14 |  2504m 39s | Model saved         
    4350 |   1.62e+05 |   1.21e+04 |   9.49e+05 |   6.48e+05 |   9.55e+04 |    2.06e+01 |   5.95e-05 |       376.24 |    82.60 |  2504m 50s | Model saved         
    4400 |   1.61e+05 |   1.20e+04 |   1.03e+06 |   6.74e+05 |   8.25e+04 |    2.74e+01 |   5.95e-05 |       376.24 |    73.85 |  2501m 49s | Model saved         
    4450 |   1.59e+05 |   1.20e+04 |   9.36e+05 |   6.99e+05 |   7.77e+04 |    1.58e+01 |   5.66e-05 |       376.24 |    79.82 |  2500m 59s | Model saved         
    4500 |   1.67e+05 |   1.24e+04 |   1.17e+06 |   7.65e+05 |   7.05e+04 |    3.33e+01 |   5.66e-05 |       376.24 |    72.69 |  2497m 36s | Model saved         
    4550 |   1.60e+05 |   1.21e+04 |   9.60e+05 |   7.31e+05 |   7.19e+04 |    1.58e+01 |   5.66e-05 |       376.24 |    78.98 |  2496m 29s | Model saved         
    4600 |   1.65e+05 |   1.23e+04 |   1.13e+06 |   7.57e+05 |   7.07e+04 |    3.06e+01 |   5.66e-05 |       376.24 |    77.11 |  2494m 42s | Model saved         
    4650 |   1.87e+05 |   1.37e+04 |   1.43e+06 |   8.55e+05 |   7.52e+04 |    5.04e+01 |   5.37e-05 |       376.24 |    82.94 |  2494m 56s | Model saved         
    4700 |   2.06e+05 |   1.45e+04 |   1.77e+06 |   8.97e+05 |   7.73e+04 |    7.93e+01 |   5.37e-05 |       376.24 |    76.45 |  2492m 56s | Model saved         
    4750 |   2.13e+05 |   1.53e+04 |   1.88e+06 |   9.07e+05 |   9.84e+04 |    8.72e+01 |   5.37e-05 |       376.24 |    82.52 |  2492m 58s | Model saved         
    4800 |   2.23e+05 |   1.55e+04 |   2.01e+06 |   8.55e+05 |   1.07e+05 |    1.05e+02 |   5.37e-05 |       376.24 |    76.06 |  2490m 51s | Model saved         
    4850 |   2.12e+05 |   1.56e+04 |   1.88e+06 |   8.89e+05 |   9.41e+04 |    8.93e+01 |   5.10e-05 |       376.24 |    79.07 |  2489m 44s | Model saved         
    4900 |   2.80e+05 |   1.87e+04 |   2.78e+06 |   8.99e+05 |   1.31e+05 |    1.75e+02 |   5.10e-05 |       376.24 |    73.59 |  2486m 50s | Model saved         
    4950 |   2.48e+05 |   1.75e+04 |   2.33e+06 |   8.83e+05 |   1.14e+05 |    1.33e+02 |   5.10e-05 |       376.24 |    78.84 |  2485m 39s | Model saved         
    5000 |   2.46e+05 |   1.70e+04 |   2.33e+06 |   8.87e+05 |   1.00e+05 |    1.34e+02 |   5.10e-05 |       376.24 |    72.85 |  2482m 34s | Model saved         
    5050 |   1.93e+05 |   1.41e+04 |   1.46e+06 |   8.15e+05 |   7.95e+04 |    5.67e+01 |   4.85e-05 |       376.24 |    89.65 |  2484m 48s | Model saved         
    5100 |   1.87e+05 |   1.37e+04 |   1.46e+06 |   7.89e+05 |   7.78e+04 |    5.97e+01 |   4.85e-05 |       376.24 |    76.33 |  2482m 48s | Model saved         
    5150 |   1.81e+05 |   1.35e+04 |   1.31e+06 |   8.03e+05 |   7.24e+04 |    4.38e+01 |   4.85e-05 |       376.24 |    82.67 |  2482m 47s | Model saved         
    5200 |   1.82e+05 |   1.35e+04 |   1.43e+06 |   8.13e+05 |   7.04e+04 |    5.46e+01 |   4.85e-05 |       376.24 |    76.15 |  2480m 45s | Model saved         
    5250 |   1.84e+05 |   1.38e+04 |   1.39e+06 |   8.25e+05 |   7.15e+04 |    4.97e+01 |   4.61e-05 |       376.24 |    81.96 |  2480m 29s | Model saved         
    5300 |   1.93e+05 |   1.44e+04 |   1.63e+06 |   8.27e+05 |   7.39e+04 |    7.28e+01 |   4.61e-05 |       376.24 |    74.26 |  2477m 54s | Model saved         
    5350 |   1.88e+05 |   1.41e+04 |   1.45e+06 |   8.20e+05 |   7.33e+04 |    5.59e+01 |   4.61e-05 |       376.24 |    79.19 |  2476m 48s | Model saved         
    5400 |   1.89e+05 |   1.41e+04 |   1.57e+06 |   8.30e+05 |   7.24e+04 |    6.69e+01 |   4.61e-05 |       376.24 |    72.90 |  2473m 51s | Model saved         
    5450 |   1.82e+05 |   1.37e+04 |   1.36e+06 |   8.22e+05 |   7.01e+04 |    4.63e+01 |   4.38e-05 |       376.24 |    79.00 |  2472m 42s | Model saved         
    5500 |   1.79e+05 |   1.34e+04 |   1.40e+06 |   8.06e+05 |   6.91e+04 |    5.24e+01 |   4.38e-05 |       376.24 |    72.85 |  2469m 47s | Model saved         
    5550 |   1.72e+05 |   1.30e+04 |   1.17e+06 |   7.76e+05 |   6.98e+04 |    3.27e+01 |   4.38e-05 |       376.24 |    81.47 |  2469m 21s | Model saved         
    5600 |   1.70e+05 |   1.28e+04 |   1.25e+06 |   7.76e+05 |   7.06e+04 |    4.04e+01 |   4.38e-05 |       376.24 |    76.46 |  2467m 30s | Model saved         
    5650 |   1.61e+05 |   1.22e+04 |   9.87e+05 |   7.42e+05 |   7.25e+04 |    1.72e+01 |   4.16e-05 |       376.24 |    82.32 |  2467m 16s | Model saved         
    5700 |   1.69e+05 |   1.27e+04 |   1.23e+06 |   7.64e+05 |   7.31e+04 |    3.93e+01 |   4.16e-05 |       376.24 |    76.54 |  2465m 26s | Model saved         
    5750 |   1.66e+05 |   1.26e+04 |   1.07e+06 |   7.52e+05 |   7.32e+04 |    2.48e+01 |   4.16e-05 |       376.24 |    82.31 |  2465m 11s | Model saved         
    5800 |   1.64e+05 |   1.23e+04 |   1.14e+06 |   7.54e+05 |   7.13e+04 |    3.20e+01 |   4.16e-05 |       376.24 |    72.34 |  2462m 13s | Model saved         
    5850 |   1.58e+05 |   1.19e+04 |   9.25e+05 |   7.30e+05 |   7.15e+04 |    1.23e+01 |   4.16e-05 |       376.24 |    79.25 |  2461m 08s | Model saved         
    5900 |   1.62e+05 |   1.21e+04 |   1.10e+06 |   7.38e+05 |   7.30e+04 |    2.93e+01 |   4.16e-05 |       376.24 |    72.98 |  2458m 23s | Model saved         
    5950 |   1.69e+05 |   1.26e+04 |   1.11e+06 |   7.81e+05 |   7.07e+04 |    2.61e+01 |   4.16e-05 |       376.24 |    79.17 |  2457m 17s | Model saved         
    6000 |   1.59e+05 |   1.19e+04 |   1.04e+06 |   7.17e+05 |   7.38e+04 |    2.45e+01 |   4.16e-05 |       376.24 |    73.95 |  2454m 49s | Model saved         
    6050 |   1.55e+05 |   1.16e+04 |   8.36e+05 |   6.71e+05 |   7.75e+04 |    8.79e+00 |   4.16e-05 |       376.24 |    92.19 |  2457m 06s | Model saved (best)  
    6100 |   1.57e+05 |   1.16e+04 |   9.68e+05 |   6.63e+05 |   8.08e+04 |    2.24e+01 |   4.16e-05 |       376.24 |    76.28 |  2455m 14s | Model saved         
    6150 |   1.58e+05 |   1.17e+04 |   8.67e+05 |   6.53e+05 |   8.16e+04 |    1.33e+01 |   4.16e-05 |       376.24 |    82.04 |  2454m 51s | Model saved         
    6200 |   1.60e+05 |   1.17e+04 |   1.01e+06 |   6.59e+05 |   8.35e+04 |    2.64e+01 |   4.16e-05 |       376.24 |    76.19 |  2452m 58s | Model saved         
    6250 |   1.64e+05 |   1.19e+04 |   9.34e+05 |   6.15e+05 |   9.47e+04 |    2.24e+01 |   3.95e-05 |       376.24 |    80.05 |  2452m 03s | Model saved         
    6300 |   1.65e+05 |   1.19e+04 |   1.06e+06 |   6.31e+05 |   9.20e+04 |    3.33e+01 |   3.95e-05 |       376.24 |    73.52 |  2449m 31s | Model saved         
    6350 |   1.60e+05 |   1.17e+04 |   8.84e+05 |   6.57e+05 |   8.17e+04 |    1.46e+01 |   3.95e-05 |       376.24 |    79.17 |  2448m 24s | Model saved         
    6400 |   1.58e+05 |   1.17e+04 |   9.93e+05 |   7.07e+05 |   7.21e+04 |    2.14e+01 |   3.95e-05 |       376.24 |    73.07 |  2445m 47s | Model saved         
    6450 |   1.54e+05 |   1.15e+04 |   8.06e+05 |   6.75e+05 |   7.41e+04 |    5.70e+00 |   3.75e-05 |       376.24 |    79.13 |  2444m 39s | Model saved (best)  
    6500 |   1.55e+05 |   1.16e+04 |   9.46e+05 |   6.90e+05 |   7.34e+04 |    1.82e+01 |   3.75e-05 |       376.24 |    75.69 |  2442m 42s | Model saved         
    6550 |   1.54e+05 |   1.15e+04 |   7.98e+05 |   6.65e+05 |   7.34e+04 |    5.93e+00 |   3.75e-05 |       376.24 |    82.97 |  2442m 29s | Model saved         
    6600 |   1.55e+05 |   1.15e+04 |   9.29e+05 |   6.78e+05 |   7.36e+04 |    1.77e+01 |   3.75e-05 |       376.24 |    76.50 |  2440m 44s | Model saved         
    6650 |   1.53e+05 |   1.15e+04 |   7.84e+05 |   6.58e+05 |   7.47e+04 |    5.03e+00 |   3.75e-05 |       376.24 |    82.87 |  2440m 28s | Model saved (best)  
