Training started at 2025-05-29 19:02:26
Logging training to saved/almgren_ResLSTM_ReLU\training.log

+---------------------------+---------------------------+
| Training Configuration    |                           |
+---------------------------+---------------------------+
| Epochs                    | 5000                      |
| Learning Rate             | 0.001                     |
| Adaptive LR               | True                      |
| lambda_Y (Y loss)         | 1                         |
| lambda_T (Terminal loss)  | 1                         |
| lambda_TG (Gradient loss) | 1                         |
| Number of Paths           | 1024                      |
| Batch Size                | 1024                      |
| Architecture              | ResLSTM                   |
| Depth                     | 9                         |
| Width                     | 256                       |
| Activation                | ReLU                      |
| T                         | 1.0                       |
| N                         | 200                       |
| Supervised                | True                      |
+---------------------------+---------------------------+

   Epoch |   Total loss |       Y loss |      T. loss |    T.G. loss |         LR |  Memory [MB] | Time [s] |      ETA | Status              
    1100 |     3.68e-03 |     3.02e-03 |     9.21e-05 |     5.72e-04 |   8.00e-04 |       123.73 |     4.44 |   6m 36s | Model saved (best)  
    1150 |     3.81e-03 |     3.11e-03 |     1.72e-04 |     5.28e-04 |   8.00e-04 |       123.73 |     3.91 |   6m 28s | Model saved         
    1200 |     3.55e-03 |     2.96e-03 |     1.20e-04 |     4.71e-04 |   8.00e-04 |       123.73 |     4.65 |   6m 22s | Model saved (best)  
    1250 |     2.92e-03 |     2.37e-03 |     8.61e-05 |     4.58e-04 |   8.00e-04 |       123.73 |     4.11 |   6m 14s | Model saved (best)  
    1300 |     3.25e-03 |     2.72e-03 |     1.19e-04 |     4.09e-04 |   8.00e-04 |       123.73 |     4.19 |   6m 08s | Model saved         
    1350 |     2.61e-03 |     2.16e-03 |     6.89e-05 |     3.85e-04 |   8.00e-04 |       123.73 |     4.60 |   6m 02s | Model saved (best)  
    1400 |     5.38e-03 |     4.88e-03 |     1.33e-04 |     3.64e-04 |   8.00e-04 |       123.73 |     4.43 |   5m 56s | Model saved         
    1450 |     1.66e-02 |     1.48e-02 |     9.72e-04 |     8.49e-04 |   8.00e-04 |       123.73 |     3.58 |   5m 47s | Model saved         
    1500 |     3.90e-03 |     3.31e-03 |     1.99e-04 |     3.90e-04 |   8.00e-04 |       123.73 |     4.81 |   5m 42s | Model saved         
    1550 |     2.89e-03 |     2.53e-03 |     8.48e-05 |     2.84e-04 |   8.00e-04 |       123.73 |     6.76 |   5m 42s | Model saved         
    1600 |     3.27e-03 |     2.85e-03 |     9.51e-05 |     3.26e-04 |   8.00e-04 |       123.73 |     6.51 |   5m 40s | Model saved         
    1650 |     4.42e-02 |     3.80e-02 |     4.15e-03 |     2.06e-03 |   8.00e-04 |       123.73 |     6.21 |   5m 38s | Model saved         
    1700 |     1.42e-02 |     1.18e-02 |     1.10e-03 |     1.29e-03 |   8.00e-04 |       123.73 |     5.58 |   5m 34s | Model saved         
    1750 |     3.84e-03 |     3.18e-03 |     1.69e-04 |     4.88e-04 |   8.00e-04 |       123.73 |     6.24 |   5m 31s | Model saved         
    1800 |     4.22e-03 |     3.69e-03 |     1.23e-04 |     3.99e-04 |   6.40e-04 |       123.73 |     6.50 |   5m 28s | Model saved         
    1850 |     3.59e-03 |     2.97e-03 |     1.82e-04 |     4.30e-04 |   6.40e-04 |       123.73 |     6.25 |   5m 25s | Model saved         
    1900 |     2.47e-03 |     2.09e-03 |     6.06e-05 |     3.16e-04 |   6.40e-04 |       123.73 |     5.07 |   5m 20s | Model saved (best)  
    1950 |     2.02e-03 |     1.69e-03 |     3.84e-05 |     2.93e-04 |   6.40e-04 |       123.73 |     5.29 |   5m 15s | Model saved (best)  
    2000 |     3.91e-03 |     3.54e-03 |     7.93e-05 |     2.96e-04 |   6.40e-04 |       123.73 |     5.42 |   5m 10s | Model saved         
    2050 |     2.61e-03 |     2.22e-03 |     8.94e-05 |     3.00e-04 |   6.40e-04 |       123.73 |     3.56 |   5m 03s | Model saved         
    2100 |     2.03e-03 |     1.72e-03 |     3.49e-05 |     2.71e-04 |   6.40e-04 |       123.73 |     3.77 |   4m 56s | Model saved         
    2150 |     2.17e-03 |     1.84e-03 |     4.43e-05 |     2.86e-04 |   6.40e-04 |       123.73 |     4.02 |   4m 49s | Model saved         
    2200 |     2.24e-03 |     1.89e-03 |     6.53e-05 |     2.91e-04 |   6.40e-04 |       123.73 |     3.79 |   4m 43s | Model saved         
    2250 |     2.01e-03 |     1.70e-03 |     4.59e-05 |     2.65e-04 |   6.40e-04 |       123.73 |     3.57 |   4m 36s | Model saved (best)  
    2300 |     1.87e-03 |     1.56e-03 |     3.69e-05 |     2.73e-04 |   6.40e-04 |       123.73 |     3.63 |   4m 29s | Model saved (best)  
    2350 |     3.34e-03 |     2.95e-03 |     9.69e-05 |     2.91e-04 |   6.40e-04 |       123.73 |     3.48 |   4m 23s | Model saved         
    2400 |     4.02e-03 |     3.62e-03 |     1.31e-04 |     2.75e-04 |   6.40e-04 |       123.73 |     5.12 |   4m 18s | Model saved         
    2450 |     2.36e-03 |     2.02e-03 |     7.65e-05 |     2.57e-04 |   6.40e-04 |       123.73 |     5.57 |   4m 14s | Model saved         
    2500 |     3.12e-03 |     2.80e-03 |     9.45e-05 |     2.24e-04 |   6.40e-04 |       123.73 |     5.00 |   4m 09s | Model saved         
    2550 |     4.33e-03 |     3.99e-03 |     1.05e-04 |     2.33e-04 |   6.40e-04 |       123.73 |     5.43 |   4m 04s | Model saved         
    2600 |     8.42e-03 |     7.16e-03 |     7.04e-04 |     5.51e-04 |   6.40e-04 |       123.73 |     5.40 |   4m 00s | Model saved         
    2650 |     4.37e-03 |     3.96e-03 |     1.44e-04 |     2.67e-04 |   6.40e-04 |       123.73 |     5.56 |   3m 55s | Model saved         
    2700 |     1.75e-03 |     1.50e-03 |     3.70e-05 |     2.11e-04 |   6.40e-04 |       123.73 |     6.14 |   3m 51s | Model saved (best)  
    2750 |     1.71e-03 |     1.48e-03 |     4.52e-05 |     1.89e-04 |   5.12e-04 |       123.73 |     4.41 |   3m 46s | Model saved (best)  
    2800 |     1.37e-03 |     1.16e-03 |     1.61e-05 |     1.93e-04 |   5.12e-04 |       123.73 |     4.84 |   3m 41s | Model saved (best)  
    2850 |     1.51e-03 |     1.28e-03 |     3.05e-05 |     1.97e-04 |   5.12e-04 |       123.73 |     5.81 |   3m 36s | Model saved         
    2900 |     1.95e-03 |     1.69e-03 |     4.48e-05 |     2.12e-04 |   5.12e-04 |       123.73 |     5.39 |   3m 31s | Model saved         
    2950 |     1.50e-03 |     1.27e-03 |     3.64e-05 |     1.97e-04 |   5.12e-04 |       123.73 |     4.50 |   3m 26s | Model saved         
    3000 |     1.41e-03 |     1.19e-03 |     2.63e-05 |     1.92e-04 |   4.10e-04 |       123.73 |     4.79 |   3m 21s | Model saved         
    3050 |     1.23e-03 |     1.04e-03 |     1.31e-05 |     1.83e-04 |   4.10e-04 |       123.73 |     4.06 |   3m 15s | Model saved (best)  
    3100 |     1.34e-03 |     1.12e-03 |     2.68e-05 |     1.99e-04 |   4.10e-04 |       123.73 |     4.23 |   3m 10s | Model saved         
    3150 |     1.95e-03 |     1.72e-03 |     4.74e-05 |     1.85e-04 |   4.10e-04 |       123.73 |     4.93 |   3m 05s | Model saved         
    3200 |     1.29e-03 |     1.10e-03 |     2.38e-05 |     1.59e-04 |   4.10e-04 |       123.73 |     4.77 |   3m 00s | Model saved         
    3250 |     1.21e-03 |     1.05e-03 |     1.65e-05 |     1.45e-04 |   4.10e-04 |       123.73 |     3.91 |   2m 54s | Model saved (best)  
    3300 |     1.57e-03 |     1.36e-03 |     4.69e-05 |     1.60e-04 |   4.10e-04 |       123.73 |     4.58 |   2m 49s | Model saved         
    3350 |     1.33e-03 |     1.15e-03 |     2.90e-05 |     1.50e-04 |   4.10e-04 |       123.73 |     4.59 |   2m 44s | Model saved         
    3400 |     1.43e-03 |     1.25e-03 |     3.19e-05 |     1.48e-04 |   4.10e-04 |       123.73 |     4.42 |   2m 39s | Model saved         
    3450 |     2.24e-03 |     2.00e-03 |     6.23e-05 |     1.70e-04 |   4.10e-04 |       123.73 |     4.22 |   2m 33s | Model saved         
    3500 |     1.15e-02 |     1.03e-02 |     7.53e-04 |     5.25e-04 |   4.10e-04 |       123.73 |     4.48 |   2m 28s | Model saved         
    3550 |     1.84e-03 |     1.58e-03 |     5.09e-05 |     2.13e-04 |   3.28e-04 |       123.73 |     4.37 |   2m 23s | Model saved         
    3600 |     1.48e-03 |     1.28e-03 |     3.04e-05 |     1.72e-04 |   3.28e-04 |       123.73 |     3.90 |   2m 18s | Model saved         
    3650 |     1.35e-03 |     1.15e-03 |     2.85e-05 |     1.66e-04 |   3.28e-04 |       123.73 |     3.87 |   2m 12s | Model saved         
    3700 |     1.25e-03 |     1.08e-03 |     2.45e-05 |     1.50e-04 |   3.28e-04 |       123.73 |     4.01 |   2m 07s | Model saved         
    3750 |     1.12e-03 |     9.72e-04 |     1.12e-05 |     1.37e-04 |   3.28e-04 |       123.73 |     3.86 |   2m 02s | Model saved (best)  
    3800 |     1.30e-03 |     1.14e-03 |     1.95e-05 |     1.41e-04 |   3.28e-04 |       123.73 |     3.99 |   1m 57s | Model saved         
    3850 |     1.58e-03 |     1.39e-03 |     4.74e-05 |     1.47e-04 |   3.28e-04 |       123.73 |     4.02 |   1m 52s | Model saved         
    3900 |     1.22e-03 |     1.07e-03 |     2.21e-05 |     1.26e-04 |   3.28e-04 |       123.73 |     3.84 |   1m 46s | Model saved         
    3950 |     1.19e-03 |     1.04e-03 |     2.04e-05 |     1.22e-04 |   2.62e-04 |       123.73 |     3.95 |   1m 41s | Model saved         
    4000 |     1.01e-03 |     8.88e-04 |     1.08e-05 |     1.12e-04 |   2.62e-04 |       123.73 |     3.99 |   1m 36s | Model saved (best)  
    4050 |     1.06e-03 |     9.35e-04 |     1.24e-05 |     1.16e-04 |   2.62e-04 |       123.73 |     5.44 |   1m 32s | Model saved         
    4100 |     1.19e-03 |     1.06e-03 |     2.44e-05 |     1.10e-04 |   2.62e-04 |       123.73 |     5.55 |   1m 27s | Model saved         
    4150 |     1.98e-03 |     1.73e-03 |     8.35e-05 |     1.64e-04 |   2.62e-04 |       123.73 |     4.41 |   1m 22s | Model saved         
    4200 |     4.09e-03 |     3.44e-03 |     3.03e-04 |     3.41e-04 |   2.62e-04 |       123.73 |     3.88 |   1m 17s | Model saved         
    4250 |     1.28e-03 |     1.08e-03 |     3.75e-05 |     1.62e-04 |   2.10e-04 |       123.73 |     4.14 |   1m 12s | Model saved         
    4300 |     1.01e-03 |     8.87e-04 |     1.23e-05 |     1.09e-04 |   2.10e-04 |       123.73 |     4.17 |   1m 07s | Model saved (best)  
    4350 |     9.96e-04 |     8.87e-04 |     1.08e-05 |     9.88e-05 |   2.10e-04 |       123.73 |     3.71 |   1m 02s | Model saved (best)  
    4400 |     1.12e-03 |     9.98e-04 |     1.65e-05 |     1.05e-04 |   2.10e-04 |       123.73 |     3.84 |      57s | Model saved         
    4450 |     9.69e-04 |     8.60e-04 |     1.15e-05 |     9.78e-05 |   1.68e-04 |       123.73 |     3.71 |      52s | Model saved (best)  
    4500 |     9.38e-04 |     8.43e-04 |     7.12e-06 |     8.81e-05 |   1.68e-04 |       123.73 |     3.88 |      47s | Model saved (best)  
    4550 |     9.50e-04 |     8.40e-04 |     1.29e-05 |     9.71e-05 |   1.68e-04 |       123.73 |     3.95 |      42s | Model saved         
    4600 |     9.08e-04 |     8.11e-04 |     8.68e-06 |     8.82e-05 |   1.68e-04 |       123.73 |     3.80 |      38s | Model saved (best)  
    4650 |     9.12e-04 |     8.15e-04 |     7.97e-06 |     8.90e-05 |   1.68e-04 |       123.73 |     3.62 |      33s | Model saved         
    4700 |     8.65e-04 |     7.72e-04 |     8.66e-06 |     8.48e-05 |   1.68e-04 |       123.73 |     5.06 |      28s | Model saved (best)  
    4750 |     1.08e-03 |     9.28e-04 |     4.11e-05 |     1.13e-04 |   1.68e-04 |       123.73 |     5.61 |      23s | Model saved         
    4800 |     1.89e-03 |     1.68e-03 |     6.74e-05 |     1.50e-04 |   1.68e-04 |       123.73 |     4.03 |      19s | Model saved         
    4850 |     1.10e-03 |     9.83e-04 |     2.02e-05 |     9.79e-05 |   1.68e-04 |       123.73 |     3.89 |      14s | Model saved         
    4900 |     9.60e-04 |     8.49e-04 |     1.76e-05 |     9.33e-05 |   1.68e-04 |       123.73 |     3.86 |       9s | Model saved         
    4950 |     8.40e-04 |     7.56e-04 |     7.93e-06 |     7.60e-05 |   1.68e-04 |       123.73 |     4.01 |       4s | Model saved (best)  
    4999 |     1.08e-03 |     9.71e-04 |     1.42e-05 |     9.46e-05 |   1.68e-04 |       123.78 |     3.87 |       0s | Model saved         
-------------------------------------------------------------------------------------------------------------------------------------------
Training completed. Lowest loss: 0.000840. Total time: 472.71 seconds
Model saved to saved/almgren_ResLSTM_ReLU\model.pth
